video_url,tag
83cfff86a034c97c96f999c14cb00473,Байден
83cfff86a034c97c96f999c14cb00473,Финны
83cfff86a034c97c96f999c14cb00473,Тарту
83cfff86a034c97c96f999c14cb00473,Блинкен
83cfff86a034c97c96f999c14cb00473,НАТО - оборонительный альянс
83cfff86a034c97c96f999c14cb00473,Трамп
09e0fd6c74e53aee60a6c955df7cd025,ВДНХ
09e0fd6c74e53aee60a6c955df7cd025,Первого канала
e8b1de31b9b6b3769a5ef302123c5bf2,Заморозки
e8b1de31b9b6b3769a5ef302123c5bf2,Подмосковье
e8b1de31b9b6b3769a5ef302123c5bf2,Костромской области
f09c4512ee1558eaf81a445c8b343e71,Британия
f09c4512ee1558eaf81a445c8b343e71,СБЕРБАНК
f09c4512ee1558eaf81a445c8b343e71,ВК
fe89163567a9fa7aece7325d81b0fdc1,Ленобласти
fe89163567a9fa7aece7325d81b0fdc1,Пасхе
fe89163567a9fa7aece7325d81b0fdc1,Гатчину Более
fe89163567a9fa7aece7325d81b0fdc1,Ленинградской области
fe89163567a9fa7aece7325d81b0fdc1,Петербурга
fe89163567a9fa7aece7325d81b0fdc1,Кингисепп
fe89163567a9fa7aece7325d81b0fdc1,Сланцы
fe89163567a9fa7aece7325d81b0fdc1,Сирин
308d764450a554a727bec0f2c1f08f6a,Веры Николаевны
308d764450a554a727bec0f2c1f08f6a,Вера Николаевна
308d764450a554a727bec0f2c1f08f6a,Центре защиты прав граждан
308d764450a554a727bec0f2c1f08f6a,ВКонтакте
a95c288907d4c0ad5e5a1d27d6e4ae79,Квадро
a95c288907d4c0ad5e5a1d27d6e4ae79,Красноярске
a95c288907d4c0ad5e5a1d27d6e4ae79,Фонда защиты участников долевого строительство края
a95c288907d4c0ad5e5a1d27d6e4ae79,@kanal8_krsk
097403e15982f2b794460cce71fa2225,Единая Россия
097403e15982f2b794460cce71fa2225,СВО
097403e15982f2b794460cce71fa2225,Волонтеры партии
097403e15982f2b794460cce71fa2225,Единой России
097403e15982f2b794460cce71fa2225,Москвы
097403e15982f2b794460cce71fa2225,Севастополя
097403e15982f2b794460cce71fa2225,Ясиноватой
097403e15982f2b794460cce71fa2225,ДНР
097403e15982f2b794460cce71fa2225,Соловей
097403e15982f2b794460cce71fa2225,Херсонской области
d5e18861b78f233612c1da41d1cec44e,НОНЦ
d5e18861b78f233612c1da41d1cec44e,ННТВ nan
33e45abf60b0c9f72e8a93a6c40a06e8,НТС
33e45abf60b0c9f72e8a93a6c40a06e8,Artel Films Production
33e45abf60b0c9f72e8a93a6c40a06e8,Института Развития Интернета
33e45abf60b0c9f72e8a93a6c40a06e8,Телеграм-канал
33e45abf60b0c9f72e8a93a6c40a06e8,Севастополя
33e45abf60b0c9f72e8a93a6c40a06e8,Крыма
33e45abf60b0c9f72e8a93a6c40a06e8,ВКонтакте
33e45abf60b0c9f72e8a93a6c40a06e8,Одноклассниках
144c968ddb9936c91d65dd8178e3963b,Севастополя
144c968ddb9936c91d65dd8178e3963b,Севинформбюро
144c968ddb9936c91d65dd8178e3963b,Главные новости
144c968ddb9936c91d65dd8178e3963b,Сапун-горе
144c968ddb9936c91d65dd8178e3963b,Крыма
144c968ddb9936c91d65dd8178e3963b,Российской галерее искусств
144c968ddb9936c91d65dd8178e3963b,НТС
144c968ddb9936c91d65dd8178e3963b,Виталием Ефремовым
144c968ddb9936c91d65dd8178e3963b,Телеграм-канал
144c968ddb9936c91d65dd8178e3963b,ВКонтакте
144c968ddb9936c91d65dd8178e3963b,Одноклассниках
a91726822e6e66ea682ae1d5a53d3d23,Авдеевкой
a91726822e6e66ea682ae1d5a53d3d23,Фронт
a91726822e6e66ea682ae1d5a53d3d23,Авдеевки
a91726822e6e66ea682ae1d5a53d3d23,Абрамса
49c3ccff47f27ec31e22581ba6b71563,Владимира Зеленского
49c3ccff47f27ec31e22581ba6b71563,Петра Порошенко
49c3ccff47f27ec31e22581ba6b71563,МВД
49c3ccff47f27ec31e22581ba6b71563,Зеленский
49c3ccff47f27ec31e22581ba6b71563,России
49c3ccff47f27ec31e22581ba6b71563,Украины
49c3ccff47f27ec31e22581ba6b71563,Петр Порошенко
9d9651aa9b018ce446a0a641025fe66d,Запад
9d9651aa9b018ce446a0a641025fe66d,Украине
9d9651aa9b018ce446a0a641025fe66d,Автор
9d9651aa9b018ce446a0a641025fe66d,России
9d9651aa9b018ce446a0a641025fe66d,Британии
9d9651aa9b018ce446a0a641025fe66d,Киеву
ba242e617473bf5444381340d609da1f,360
ba242e617473bf5444381340d609da1f,Илона
ba242e617473bf5444381340d609da1f,Илону
c5f95c29471d5a15bd4a3d8f577714c7,Харьков
f085004c5fff450ebd402cccc72080d1,Байдена
f085004c5fff450ebd402cccc72080d1,США
f085004c5fff450ebd402cccc72080d1,Газа
f085004c5fff450ebd402cccc72080d1,ЮСПА /
f085004c5fff450ebd402cccc72080d1,израиль
f085004c5fff450ebd402cccc72080d1,сша
f085004c5fff450ebd402cccc72080d1,николаев
f085004c5fff450ebd402cccc72080d1,краснодар
f085004c5fff450ebd402cccc72080d1,казахстан
f085004c5fff450ebd402cccc72080d1,гомель
f085004c5fff450ebd402cccc72080d1,сочи
f085004c5fff450ebd402cccc72080d1,азербайджан
f085004c5fff450ebd402cccc72080d1,москва
f085004c5fff450ebd402cccc72080d1,ЮСПА
b637e46d7fab8863037aef7fe112318c,КОНЕЦ
b637e46d7fab8863037aef7fe112318c,Архангельское
b637e46d7fab8863037aef7fe112318c,Котляровку
b637e46d7fab8863037aef7fe112318c,Работино
b637e46d7fab8863037aef7fe112318c,Бусти
b637e46d7fab8863037aef7fe112318c,США
b637e46d7fab8863037aef7fe112318c,Россией
b637e46d7fab8863037aef7fe112318c,Бусти - https://boosty.to/sanya_florida/posts/71d5ec33-133c-441c-b45b-9af01dfd70de
e56d8b110225597463e1f418ce7fda5b,Свято-Преображенском храме
e56d8b110225597463e1f418ce7fda5b,Волновахе
e56d8b110225597463e1f418ce7fda5b,Донецкой республике
eb592c3fc36ec25e6d9f87f94160f517,Белгороде
b9582b2302ae079da63ef9f6ca125c2a,Челябинске
b9582b2302ae079da63ef9f6ca125c2a,Тра В
b9582b2302ae079da63ef9f6ca125c2a,Трашутина
b00bc25521272789f42b10ae3343a156,Таро
b00bc25521272789f42b10ae3343a156,Евгения Русинова
d0f3ff86834d8345009c31e5a20e74c4,Говорово
d0f3ff86834d8345009c31e5a20e74c4,Москве
d0f3ff86834d8345009c31e5a20e74c4,ГКБ
d0f3ff86834d8345009c31e5a20e74c4,Солнцево
d0f3ff86834d8345009c31e5a20e74c4,Эрика Яблокова
c5f3527be3470ceb030cf9437e2c5680,Иерусалиме
c5f3527be3470ceb030cf9437e2c5680,Россию
c5f3527be3470ceb030cf9437e2c5680,Москву
c5f3527be3470ceb030cf9437e2c5680,Христа Спасителя
c5f3527be3470ceb030cf9437e2c5680,России
bfc69de010c3e0747c7a9aa25a32d2d2,России
bfc69de010c3e0747c7a9aa25a32d2d2,Христа Спасителя
bfc69de010c3e0747c7a9aa25a32d2d2,ДНР
bfc69de010c3e0747c7a9aa25a32d2d2,ЛНР
49703559b3b20d9af1591cc8f54931c1,Алуште
49703559b3b20d9af1591cc8f54931c1,Алушты
49703559b3b20d9af1591cc8f54931c1,Амина Алибеева
f311b5d4bcbe697e65bc23a612a0222b,Минобороны
f311b5d4bcbe697e65bc23a612a0222b,РФ
f311b5d4bcbe697e65bc23a612a0222b,Подмосковье
f311b5d4bcbe697e65bc23a612a0222b,Москве
f311b5d4bcbe697e65bc23a612a0222b,Следственный комитет
f311b5d4bcbe697e65bc23a612a0222b,ООО «ГК „Пикет“»
f311b5d4bcbe697e65bc23a612a0222b,Андрею Есипову
f311b5d4bcbe697e65bc23a612a0222b,Есипов
d82f2efce424765d3ad8bff1016e90fe,Иерусалиме
0a88ae5d96ffa286d65c00a66edb26cf,Добыча
0a88ae5d96ffa286d65c00a66edb26cf,Флориде
0a88ae5d96ffa286d65c00a66edb26cf,р ⭕
0a88ae5d96ffa286d65c00a66edb26cf,360
7455720d6c9c599aae725a0258653ac5,Организации Объединенных Наций
7455720d6c9c599aae725a0258653ac5,Бейруте
7455720d6c9c599aae725a0258653ac5,Газа
7455720d6c9c599aae725a0258653ac5,Демократического фронта освобождения Палестины
ec92390cea5ab3806364bff88e452d21,Крыму
ec92390cea5ab3806364bff88e452d21,Хыдыра
ec92390cea5ab3806364bff88e452d21,Ильяса
ec92390cea5ab3806364bff88e452d21,Дианы Ганиевой
f7c26e86de3f5b5142309da1f7823d69,Белгороде
f7c26e86de3f5b5142309da1f7823d69,ВСУ
f7c26e86de3f5b5142309da1f7823d69,Букреева
f7c26e86de3f5b5142309da1f7823d69,360
f7c26e86de3f5b5142309da1f7823d69,Анастасией Букреевой
f7c26e86de3f5b5142309da1f7823d69,Гладков
f7c26e86de3f5b5142309da1f7823d69,Минобороны
f7c26e86de3f5b5142309da1f7823d69,Украины
6e2151622089d600e08b8ada7b7bffd1,Минздрав
6e2151622089d600e08b8ada7b7bffd1,Женеве
6e2151622089d600e08b8ada7b7bffd1,Всемирной ассамблеи здравоохранения
6e2151622089d600e08b8ada7b7bffd1,Международных медико-санитарных правил
6e2151622089d600e08b8ada7b7bffd1,ВОЗ
6e2151622089d600e08b8ada7b7bffd1,Россия
6e2151622089d600e08b8ada7b7bffd1,Владислав Шафалинов
6e2151622089d600e08b8ada7b7bffd1,Всемирной ассамблеи
09b6d97db4490930fb8cc5cf19501917,Часть
09b6d97db4490930fb8cc5cf19501917,СВО
09b6d97db4490930fb8cc5cf19501917,Красноярские
09b6d97db4490930fb8cc5cf19501917,Тайшета
09b6d97db4490930fb8cc5cf19501917,Норильский никель
09b6d97db4490930fb8cc5cf19501917,Медного завода
09b6d97db4490930fb8cc5cf19501917,Китай
09b6d97db4490930fb8cc5cf19501917,Пражская
09b6d97db4490930fb8cc5cf19501917,Красная Армия
09b6d97db4490930fb8cc5cf19501917,Чехословакии
09b6d97db4490930fb8cc5cf19501917,Прагу
09b6d97db4490930fb8cc5cf19501917,Красноярске
09b6d97db4490930fb8cc5cf19501917,@kanal8_krsk
27bfdd41413b94dbea5fff62d338b961,СВО
27bfdd41413b94dbea5fff62d338b961,Красноярские
27bfdd41413b94dbea5fff62d338b961,Тайшета
27bfdd41413b94dbea5fff62d338b961,Норильский никель
27bfdd41413b94dbea5fff62d338b961,Медного завода
27bfdd41413b94dbea5fff62d338b961,Китай
27bfdd41413b94dbea5fff62d338b961,Пражская
27bfdd41413b94dbea5fff62d338b961,Красная Армия
27bfdd41413b94dbea5fff62d338b961,Чехословакии
27bfdd41413b94dbea5fff62d338b961,Прагу
27bfdd41413b94dbea5fff62d338b961,Красноярске
27bfdd41413b94dbea5fff62d338b961,@kanal8_krsk
c52973b3364cd434bbca1962eda21395,Зеленский
c52973b3364cd434bbca1962eda21395,Смотрите
c52973b3364cd434bbca1962eda21395,RUTUBE
c52973b3364cd434bbca1962eda21395,VK
c52973b3364cd434bbca1962eda21395,Дзен
c52973b3364cd434bbca1962eda21395,Иерусалиме
c52973b3364cd434bbca1962eda21395,Гроба
c52973b3364cd434bbca1962eda21395,МВД
c52973b3364cd434bbca1962eda21395,Украины
c52973b3364cd434bbca1962eda21395,Владимира Зеленского
8d985fbcf99b49b6088eb18596e846b8,Групповых Ударов
8d985fbcf99b49b6088eb18596e846b8,ВСУ
8d985fbcf99b49b6088eb18596e846b8,Неделю ...
8d985fbcf99b49b6088eb18596e846b8,Факты
d96c1cb6ef2a975dd9d39b4c21c736fe,Котляровку
d96c1cb6ef2a975dd9d39b4c21c736fe,Харьковской области
d96c1cb6ef2a975dd9d39b4c21c736fe,ВС
d96c1cb6ef2a975dd9d39b4c21c736fe,РФ
d96c1cb6ef2a975dd9d39b4c21c736fe,Котляровка
d96c1cb6ef2a975dd9d39b4c21c736fe,ВСУ
1c351a2b9ec184b12b854c59401dc9de,Томске
1c351a2b9ec184b12b854c59401dc9de,Динара Миндубаева
fec35747b549b4e3173ed6e7b8737005,Смотрите
fec35747b549b4e3173ed6e7b8737005,Владимир Корнилов
fec35747b549b4e3173ed6e7b8737005,Владимир
fec35747b549b4e3173ed6e7b8737005,ОКБ
fec35747b549b4e3173ed6e7b8737005,Китая
fec35747b549b4e3173ed6e7b8737005,Владимира
fec35747b549b4e3173ed6e7b8737005,Индии
fec35747b549b4e3173ed6e7b8737005,Марокко
fec35747b549b4e3173ed6e7b8737005,Китай
fec35747b549b4e3173ed6e7b8737005,Валерия Клеймёнова
43c34d11d403592dc316093b71c421a9,Берлине
43c34d11d403592dc316093b71c421a9,Германия
a7fa2f8e373c2dbab5a929a2aeeb3016,Москвы
a7fa2f8e373c2dbab5a929a2aeeb3016,Владимир Ресин
a7fa2f8e373c2dbab5a929a2aeeb3016,Москва
a7fa2f8e373c2dbab5a929a2aeeb3016,РПЦ
6ffa318efbc7cae7cdb02b8ee1c8c25d,Собянин
6ffa318efbc7cae7cdb02b8ee1c8c25d,Новой Москве
6ffa318efbc7cae7cdb02b8ee1c8c25d,Москва
24341d7f9d576ea2fd2ae07d0d48c3d2,Севастополе
24341d7f9d576ea2fd2ae07d0d48c3d2,Сапун-горе
24341d7f9d576ea2fd2ae07d0d48c3d2,Севастополя
24341d7f9d576ea2fd2ae07d0d48c3d2,Telegram
24341d7f9d576ea2fd2ae07d0d48c3d2,https://sev.tv
f8c2cc4bd86ecd3ad316173b06973129,СВО
effaf745ccffbbd9595e45abd6cfe661,Одессе
effaf745ccffbbd9595e45abd6cfe661,СБЕР
0742ca2ba6970173e7f07078dcd1b062,Томска
0742ca2ba6970173e7f07078dcd1b062,Томичи
0742ca2ba6970173e7f07078dcd1b062,Анны Янковой
c958d27f87e6fd00d9fa9c11adedd775,Яна Попова
9ecfa8012a28b1529b8798d337609db2,Михайловском театре
9ecfa8012a28b1529b8798d337609db2,РЕН Новости
9ecfa8012a28b1529b8798d337609db2,ПОДПИСЫВАЙСЯ
9ecfa8012a28b1529b8798d337609db2,РЕН ТВ
9ecfa8012a28b1529b8798d337609db2,Иерусалиме
9ecfa8012a28b1529b8798d337609db2,Свердловской области
9ecfa8012a28b1529b8798d337609db2,Фуэго
9ecfa8012a28b1529b8798d337609db2,Гватемале
8180017f9a40c002e55b8f4529f51b69,Тбилиси
8180017f9a40c002e55b8f4529f51b69,Шествия
8100f63871ce000a0b5a46c00e3ecea9,Единая Россия
8100f63871ce000a0b5a46c00e3ecea9,СВО nan
ccf6af109c4728559a3e1d1932e897e5,ЗАЛОЖНИКАХ
ccf6af109c4728559a3e1d1932e897e5,FPV ДРОНЫ
3cdd0eed2ce286b07607d0a02b1edd28,Томской области
3cdd0eed2ce286b07607d0a02b1edd28,Томске
3cdd0eed2ce286b07607d0a02b1edd28,Северске
3cdd0eed2ce286b07607d0a02b1edd28,Илья Лавренков
a45d6ccd6985c38c2e5e9ee08aaa70dd,Кощейково
a45d6ccd6985c38c2e5e9ee08aaa70dd,Лесного Круговое
a45d6ccd6985c38c2e5e9ee08aaa70dd,Лесного
a8fddda9ec89a937efb93c24661234aa,Воронежской области
a8fddda9ec89a937efb93c24661234aa,Заходите
a8fddda9ec89a937efb93c24661234aa,Воронежа
a8fddda9ec89a937efb93c24661234aa,России
511a3323f55ceaf4b25ab3691e92422a,ИЗ
511a3323f55ceaf4b25ab3691e92422a,НОРИЛЬСКА
511a3323f55ceaf4b25ab3691e92422a,КИТАЙ
511a3323f55ceaf4b25ab3691e92422a,Норильский никель
511a3323f55ceaf4b25ab3691e92422a,Медного завода
511a3323f55ceaf4b25ab3691e92422a,Китай
511a3323f55ceaf4b25ab3691e92422a,Интерфаксу
511a3323f55ceaf4b25ab3691e92422a,Норникеля
511a3323f55ceaf4b25ab3691e92422a,Владимир Потанин
511a3323f55ceaf4b25ab3691e92422a,Северный город
511a3323f55ceaf4b25ab3691e92422a,@kanal8_krsk
8895914c06a90516b330741c79765618,Александр Дрозденко
8895914c06a90516b330741c79765618,Всеволожский
8895914c06a90516b330741c79765618,Ленинградской области
8895914c06a90516b330741c79765618,Центра образования «Кудрово»
8895914c06a90516b330741c79765618,ЛенТВ24
8895914c06a90516b330741c79765618,Яна Собора
434017063eeb7294adb9c46e8bbcb98a,Белгороде
434017063eeb7294adb9c46e8bbcb98a,Белгородский
434017063eeb7294adb9c46e8bbcb98a,РИА Новости
434017063eeb7294adb9c46e8bbcb98a,Контента
434017063eeb7294adb9c46e8bbcb98a,Rutube
434017063eeb7294adb9c46e8bbcb98a,Контентному содержимому канала
7e1e8a8b2a9b26bc649b0b250a0007ef,Сиб-Транзит - Торпедо
7e1e8a8b2a9b26bc649b0b250a0007ef,ННТВ nan
b4c980b8a91b2a8054f4fa44a455c76d,Сегодня
b4c980b8a91b2a8054f4fa44a455c76d,НТВ
b4c980b8a91b2a8054f4fa44a455c76d,Иерусалиме
b4c980b8a91b2a8054f4fa44a455c76d,Русской православной церкви
b4c980b8a91b2a8054f4fa44a455c76d,Кирилл
b4c980b8a91b2a8054f4fa44a455c76d,Христа Спасителя
b4c980b8a91b2a8054f4fa44a455c76d,Сибири
b4c980b8a91b2a8054f4fa44a455c76d,Telegram
b4c980b8a91b2a8054f4fa44a455c76d,RUTUBE
7b6dcfd793a69502f65646373a29a56b,России
7b6dcfd793a69502f65646373a29a56b,Вооружённые силы
7b6dcfd793a69502f65646373a29a56b,Украины
7b6dcfd793a69502f65646373a29a56b,ВСУ
7b6dcfd793a69502f65646373a29a56b,Министерстве обороны
7b6dcfd793a69502f65646373a29a56b,Telegram
7b6dcfd793a69502f65646373a29a56b,https://sev.tv
e9b5316dc1ea2e9d818663c4aa424bdc,Симферополь
e9b5316dc1ea2e9d818663c4aa424bdc,ННТВ nan
1914c11635448039eb451540c10edde9,ОБЛАСТНОЙ
1914c11635448039eb451540c10edde9,Балашова
1914c11635448039eb451540c10edde9,Алексеем Дьячиным
1914c11635448039eb451540c10edde9,Алексей Кольцов
1914c11635448039eb451540c10edde9,БалТВ
84cc61e3f738356ed005f4c1bef27466,ННТВ nan
d92f33708e597fef4b43bd18a78cb144,ВКС
d92f33708e597fef4b43bd18a78cb144,России
0e29eacde6e6a2ba91268a017e267de6,Зеленского
0e29eacde6e6a2ba91268a017e267de6,
e0898a0f97ff96b610664f99c761ae99,Севастополь
e0898a0f97ff96b610664f99c761ae99,Героев
e0898a0f97ff96b610664f99c761ae99,Общественной палаты
e0898a0f97ff96b610664f99c761ae99,Telegram
e0898a0f97ff96b610664f99c761ae99,https://sev.tv
2a205a31480878533f56fc91096abc4d,Севастополе
2a205a31480878533f56fc91096abc4d,Севастополя
2a205a31480878533f56fc91096abc4d,Следственного комитета
2a205a31480878533f56fc91096abc4d,России
2a205a31480878533f56fc91096abc4d,Александр Бастрыкин
2a205a31480878533f56fc91096abc4d,Управлению
2a205a31480878533f56fc91096abc4d,Telegram
2a205a31480878533f56fc91096abc4d,https://sev.tv
bc690206804ff43e3e48421744746ac3,
318dbae40cece1fa9cf92cbd69dd4a4a,Севастополе
318dbae40cece1fa9cf92cbd69dd4a4a,Telegram
318dbae40cece1fa9cf92cbd69dd4a4a,https://sev.tv
53343a4079ad7f047653ad96b675a965,Белгороде
53343a4079ad7f047653ad96b675a965,Вячеслав Гладков
53343a4079ad7f047653ad96b675a965,РИА Новости
